serial,English,Physics,Chemistry,Mathematics,ComputerScience,Biology,PhysicalEducation,Economics,Accountancy,BusinessStudies
84625,1,1,2,2,0,2,0,0,0,0
31453,3,4,8,6,0,0,6,0,0,0
122334,3,4,7,7,0,8,0,0,0,0
62927,2,2,1,2,0,0,4,0,0,0
90782,4,4,2,2,0,3,0,0,0,0
40071,6,8,6,7,0,0,8,0,0,0
185405,2,2,3,3,0,3,0,0,0,0
10157,6,6,3,4,0,0,2,0,0,0
163009,1,1,1,1,1,0,0,0,0,0
98108,1,1,2,3,0,2,0,0,0,0
33718,5,4,4,5,0,6,0,0,0,0
219308,4,4,5,4,3,0,0,0,0,0
165426,3,4,3,6,0,3,0,0,0,0
23490,1,0,0,1,0,0,0,1,1,1
17283,4,5,5,7,0,0,3,0,0,0
103322,5,8,7,6,0,0,4,0,0,0
65165,6,6,6,5,0,0,4,0,0,0
121645,3,6,5,5,0,0,2,0,0,0
146042,2,0,0,7,0,0,0,1,4,5
198570,1,4,3,4,0,3,0,0,0,0
144029,1,1,1,3,0,1,0,0,0,0
60546,3,0,0,7,0,0,0,2,4,4
190937,2,0,0,5,0,0,0,2,3,2
145552,5,4,3,4,3,0,0,0,0,0
54467,4,5,5,6,4,0,0,0,0,0
215442,3,0,0,8,0,0,0,3,1,2
111519,2,5,2,2,0,0,5,0,0,0
47218,2,0,0,3,0,0,0,1,2,2
190655,1,0,0,1,0,0,0,1,1,1
45459,6,3,2,4,0,0,2,0,0,0
205015,3,5,6,6,5,0,0,0,0,0
48891,5,8,8,7,0,0,2,0,0,0
31358,3,0,0,4,0,0,0,4,5,5
68510,2,4,5,7,0,7,0,0,0,0
112753,3,6,6,7,0,1,0,0,0,0
144365,6,0,0,6,0,0,8,4,3,0
21092,1,2,1,1,2,0,0,0,0,0
188317,6,0,0,5,0,0,0,8,3,6
213746,1,1,2,1,1,0,0,0,0,0
116238,4,0,0,3,0,0,0,4,3,6
152545,3,2,3,3,1,0,0,0,0,0
74765,3,0,0,3,0,0,0,1,2,4
221913,2,4,4,7,0,0,1,0,0,0
182803,4,5,7,8,8,0,0,0,0,0
122207,1,1,1,1,0,1,0,0,0,0
77067,2,2,5,2,0,0,3,0,0,0
39170,3,7,5,7,0,0,3,0,0,0
92492,3,3,3,4,0,0,6,0,0,0
156658,4,2,2,2,0,0,5,0,0,0
161404,7,2,4,4,0,0,2,0,0,0
194328,6,8,7,5,0,0,3,0,0,0
145425,2,4,1,5,0,0,1,0,0,0
57072,1,1,2,1,1,0,0,0,0,0
17300,1,3,3,2,4,0,0,0,0,0
71125,1,1,1,1,0,0,2,0,0,0
140047,4,4,5,7,4,0,0,0,0,0
103512,1,5,3,7,0,4,0,0,0,0
141351,2,3,1,1,0,2,0,0,0,0
162761,6,0,0,5,0,0,0,2,3,5
155814,2,6,8,7,0,0,5,0,0,0
115534,2,3,2,3,0,0,5,0,0,0
63409,5,4,3,2,3,0,0,0,0,0
20591,3,0,0,7,0,0,0,2,1,3
120369,1,4,4,3,5,0,0,0,0,0
87643,5,3,4,3,0,0,1,0,0,0
28161,5,0,8,5,7,0,8,0,0,0
31869,2,0,0,3,0,0,0,2,2,1
21846,1,1,3,4,0,4,0,0,0,0
53473,1,3,3,5,4,0,0,0,0,0
190190,3,0,0,6,0,0,0,5,7,5
69051,6,7,2,5,5,0,0,0,0,0
139159,6,8,7,8,0,0,4,0,0,0
151799,1,0,0,1,0,0,0,1,1,1
75572,4,6,3,7,0,0,3,0,0,0
83908,4,8,7,8,0,0,3,0,0,0
72751,1,2,3,3,0,0,0,1,0,0
173549,3,5,3,3,0,0,4,0,0,0
36990,4,3,6,2,5,0,0,0,0,0
35951,1,2,2,3,0,0,1,0,0,0
138711,6,4,3,2,0,0,6,0,0,0
192920,6,2,2,2,0,0,6,0,0,0
36894,2,0,0,5,0,0,1,0,1,2
116596,6,3,3,2,0,0,2,0,0,0
95787,2,0,0,3,0,0,0,1,1,1
57729,4,8,8,8,0,6,0,0,0,0
154297,7,8,7,7,0,0,4,0,0,0
172028,1,2,1,1,1,0,0,0,0,0
66528,3,0,0,5,0,0,0,1,2,1
12904,2,6,8,6,7,0,0,0,0,0
56919,4,4,5,5,0,0,5,0,0,0
141951,4,4,2,2,2,0,0,0,0,0
75017,2,0,0,4,0,0,0,1,2,4
176471,3,5,5,5,0,0,3,0,0,0
70395,2,7,6,6,0,0,8,0,0,0
1440,2,0,0,4,0,0,0,1,1,1
30120,1,7,6,8,0,0,3,0,0,0
84011,6,4,7,3,0,0,6,0,0,0
207351,1,2,2,1,0,2,0,0,0,0
205914,4,0,0,8,0,0,0,2,2,2
77229,1,4,3,5,6,0,0,0,0,0
184308,2,1,1,1,2,0,0,0,0,0
78747,5,0,0,4,0,0,0,5,4,5
188838,1,2,1,1,0,1,0,0,0,0
41792,4,6,7,7,0,7,0,0,0,0
27735,1,2,1,1,0,0,1,0,0,0
153966,4,4,5,5,0,0,5,0,0,0
67394,1,4,3,2,2,0,0,0,0,0
2357,4,8,5,8,0,7,0,0,0,0
153587,1,1,1,1,1,0,0,0,0,0
183346,2,0,0,2,0,0,0,1,1,1
145975,4,1,1,1,0,0,3,0,0,0
183271,2,2,1,1,0,0,1,0,0,0
100472,3,6,7,8,0,3,0,0,0,0
12588,1,3,4,2,0,0,2,0,0,0
77368,5,5,4,2,4,0,0,0,0,0
63851,2,0,0,4,0,0,0,3,1,5
207218,3,3,4,4,0,3,0,0,0,0
149323,1,2,2,2,0,1,0,0,0,0
134376,4,8,7,8,7,0,0,0,0,0
138735,1,2,3,1,0,0,1,0,0,0
56234,1,1,1,1,0,1,0,0,0,0
146213,3,5,7,5,0,0,3,0,0,0
166894,2,2,1,3,0,1,0,0,0,0
79271,3,5,6,7,0,3,0,0,0,0
166096,4,8,5,6,5,0,0,0,0,0
112,4,5,6,2,0,0,5,0,0,0
65350,5,8,3,6,0,0,4,0,0,0
30620,1,2,3,2,0,2,0,0,0,0
205295,3,1,1,3,3,0,0,0,0,0
164189,1,0,0,2,0,0,0,2,2,4
24043,4,4,5,7,0,6,0,0,0,0
182178,5,6,3,6,0,0,5,0,0,0
40785,4,2,3,4,1,0,0,0,0,0
15172,3,4,8,4,5,0,0,0,0,0
106760,2,1,1,2,1,0,0,0,0,0
40131,4,3,3,2,0,0,3,0,0,0
89285,5,8,7,8,0,0,0,8,0,0
198476,1,0,0,1,0,0,0,1,1,1
12248,4,3,3,4,0,0,1,0,0,0
99327,1,3,3,2,0,0,2,0,0,0
35679,1,4,4,5,0,0,1,0,0,0
145391,3,4,3,5,0,0,1,0,0,0
135257,1,1,1,4,0,0,3,0,0,0
60945,1,7,3,3,0,0,4,0,0,0
192856,5,6,8,8,0,0,1,0,0,0
129580,3,3,5,4,0,0,1,0,0,0
129752,2,2,3,4,0,2,0,0,0,0
120494,4,2,1,2,0,0,3,0,0,0
129631,1,1,1,1,3,0,0,0,0,0
37089,2,0,0,4,0,0,0,1,1,1
61707,1,1,1,1,0,0,3,0,0,0
67647,2,0,0,8,0,0,0,5,5,2
204986,5,1,1,1,0,0,1,0,0,0
169360,3,4,3,2,0,0,4,0,0,0
142321,5,0,0,7,0,0,4,0,6,6
42458,5,7,5,6,0,0,4,0,0,0
49645,3,1,1,1,0,1,0,0,0,0
180754,6,6,7,6,0,0,2,0,0,0
213905,1,0,0,3,0,0,0,1,2,1
220132,4,7,5,8,0,0,2,0,0,0
190560,1,1,2,2,2,0,0,0,0,0
159942,1,0,0,4,0,0,0,1,3,1
100950,7,8,4,7,0,8,0,0,0,0
202881,4,5,5,5,4,0,0,0,0,0
200619,1,0,0,6,0,0,0,1,2,1
101754,2,0,0,2,0,0,0,2,2,2
174591,3,0,0,8,0,0,0,8,4,6
55081,4,8,8,7,0,0,1,0,0,0
59457,4,4,2,4,0,0,5,0,0,0
35623,2,3,1,4,0,3,0,0,0,0
197061,6,7,6,6,0,0,6,0,0,0
49504,5,3,4,4,0,0,1,0,0,0
64318,5,6,5,5,6,0,0,0,0,0
54788,2,0,0,3,0,0,0,5,3,7
106430,1,3,1,5,0,1,0,0,0,0
23881,1,0,0,8,0,0,0,2,4,1
171656,1,3,3,2,0,1,0,0,0,0
128724,4,0,0,6,0,0,0,2,5,4
56666,3,0,0,1,0,0,0,1,1,1
36274,1,4,3,5,0,0,4,0,0,0
15689,1,4,3,4,3,0,0,0,0,0
200237,4,0,0,8,0,0,0,8,4,7
57080,6,0,0,7,0,0,0,3,2,3
19003,2,0,0,4,0,0,0,1,3,2
181375,3,0,0,7,0,0,0,3,6,4
168066,5,8,7,7,4,0,0,0,0,0
175715,5,2,4,6,3,0,0,0,0,0
81674,3,6,4,7,6,0,0,0,0,0
152185,2,1,1,1,2,0,0,0,0,0
21055,1,3,4,3,0,0,2,0,0,0
17860,2,8,8,8,0,0,6,0,0,0
133193,3,1,3,1,0,0,1,0,0,0
120752,1,0,0,2,0,0,0,1,1,1
142288,4,8,6,8,0,7,0,0,0,0
8320,1,2,3,2,1,0,0,0,0,0
200238,1,1,1,1,0,1,0,0,0,0
121626,3,4,3,5,0,0,3,0,0,0
8425,4,4,3,4,0,0,1,0,0,0
15178,3,0,0,7,0,0,0,2,1,3
193439,5,8,7,8,7,0,0,0,0,0
89878,2,8,8,8,0,0,4,0,0,0
124389,1,0,0,2,0,0,0,1,1,1
113524,6,2,4,1,0,0,1,0,0,0
135501,2,3,2,2,3,0,0,0,0,0
26288,1,1,1,1,0,1,0,0,0,0
107261,5,0,0,5,0,0,0,3,3,6
198584,3,2,4,3,0,0,4,0,0,0
52364,2,1,1,1,1,0,0,0,0,0
3351,2,2,2,2,0,0,2,0,0,0
75867,2,1,1,2,2,0,0,0,0,0
135274,1,1,1,1,0,1,0,0,0,0
2940,2,4,3,3,4,0,0,0,0,0
65415,1,2,1,2,0,0,1,0,0,0
110063,2,4,2,4,0,1,0,0,0,0
123843,5,7,5,8,0,7,0,0,0,0
119695,3,4,3,4,0,1,0,0,0,0
166697,3,5,2,3,0,5,0,0,0,0
191257,1,0,0,1,0,0,0,1,1,1
11069,1,1,1,1,1,0,0,0,0,0
90761,1,0,0,4,0,0,0,1,3,2
215999,2,0,0,6,0,0,0,4,4,2
178133,1,4,4,7,3,0,0,0,0,0
140840,6,7,6,7,0,0,4,0,0,0
164615,4,3,3,5,0,0,4,0,0,0
123189,4,3,4,2,4,0,0,0,0,0
24690,5,7,8,6,7,0,0,0,0,0
163032,1,1,1,1,0,0,3,0,0,0
208203,7,6,8,7,0,0,4,0,0,0
76754,2,3,3,2,0,0,5,0,0,0
111977,1,1,1,1,0,1,0,0,0,0
108109,3,2,2,1,0,2,0,0,0,0
20537,6,8,8,8,0,0,4,0,0,0
161786,1,3,6,6,7,0,0,0,0,0
43893,6,6,2,7,0,0,1,0,0,0
143236,3,8,8,8,0,0,5,0,0,0
38470,4,8,7,8,0,0,6,0,0,0
124989,1,5,6,7,0,0,2,0,0,0
18953,3,7,7,4,0,0,7,0,0,0
45177,4,2,3,6,0,3,0,0,0,0
14933,2,3,3,4,3,0,0,0,0,0
155501,2,4,4,3,3,0,0,0,0,0
174976,2,4,4,7,0,3,0,0,0,0
64756,1,0,0,2,0,0,0,1,2,1
8995,3,3,6,7,0,4,0,0,0,0
18496,2,1,3,1,5,0,0,0,0,0
71705,5,6,7,4,0,0,8,0,0,0
193843,1,5,2,6,0,0,3,0,0,0
96041,5,6,6,6,0,0,6,0,0,0
41863,1,0,0,4,0,0,0,3,2,1
211139,4,3,4,5,3,0,0,0,0,0
28799,1,6,3,5,0,4,0,0,0,0
62788,1,5,5,7,0,2,0,0,0,0
24026,1,1,1,1,0,0,1,0,0,0
80193,3,5,6,5,4,0,0,0,0,0
39484,2,0,0,1,0,0,0,1,1,1
151611,4,2,2,1,0,0,5,0,0,0
120508,2,1,2,1,0,0,8,0,0,0
76064,5,0,0,7,0,0,0,4,2,2
149488,2,3,3,6,0,4,0,0,0,0
19547,6,0,0,7,0,0,0,4,5,6
173066,3,4,4,5,0,0,3,0,0,0
195333,5,0,0,2,0,0,1,0,2,2
61606,1,2,3,3,2,0,0,0,0,0
62489,1,0,0,5,0,0,0,4,4,4
202577,4,3,3,5,0,0,7,0,0,0
91015,3,3,4,4,0,3,0,0,0,0
21976,5,0,0,1,0,0,0,1,1,1
96250,2,0,0,3,0,0,0,1,1,2
92705,3,8,8,8,7,0,0,0,0,0
70748,1,2,2,2,4,0,0,0,0,0
8308,4,7,6,8,0,0,6,0,0,0
201640,8,5,5,7,0,0,2,0,0,0
211999,6,2,2,4,0,0,2,0,0,0
218565,4,0,0,8,0,0,0,4,4,5
104578,4,0,0,7,0,0,0,3,2,3
101878,4,0,0,8,0,0,0,2,3,1
183464,5,8,8,7,0,0,8,0,0,0
175366,1,1,1,1,1,0,0,0,0,0
45594,2,2,1,1,6,0,0,0,0,0
54728,2,3,1,2,0,0,2,0,0,0
221865,5,4,3,7,0,0,4,0,0,0
138108,6,8,8,5,0,0,3,0,0,0
109520,3,7,3,7,0,4,0,0,0,0
19330,6,7,5,7,0,0,3,0,0,0
198299,1,3,4,4,0,3,0,0,0,0
117396,3,0,0,6,0,0,0,2,7,5
105265,1,6,4,2,4,0,0,0,0,0
129409,3,3,4,3,2,0,0,0,0,0
152630,3,1,1,1,2,0,0,0,0,0
152161,1,2,1,2,6,0,0,0,0,0
78520,1,0,0,3,0,0,0,1,2,1
208699,6,0,0,7,0,0,0,3,5,7
37717,5,7,7,7,0,7,0,0,0,0
34463,2,4,5,3,0,6,0,0,0,0
163688,4,4,5,4,0,0,1,0,0,0
41389,3,5,2,3,0,0,1,0,0,0
52115,5,7,6,4,0,0,1,0,0,0
89183,3,0,0,2,0,0,0,1,1,1
204388,2,2,4,2,0,2,0,0,0,0
5212,1,1,1,1,0,0,1,0,0,0
167846,4,5,3,2,5,0,0,0,0,0
157543,1,0,0,5,0,0,0,2,3,5
86348,2,6,8,8,3,0,0,0,0,0
39759,1,4,7,7,0,5,0,0,0,0
60000,1,7,6,5,0,0,3,0,0,0
88420,2,6,6,7,0,0,3,0,0,0
144246,3,0,0,3,0,0,0,2,2,3
146415,1,5,3,5,2,0,0,0,0,0
76106,1,6,6,6,0,0,3,0,0,0
33504,1,1,1,1,0,1,0,0,0,0
220047,1,0,0,6,0,0,0,2,2,1
124210,1,3,3,3,0,3,0,0,0,0
34161,3,2,1,7,0,3,0,0,0,0
134635,3,6,6,5,0,0,2,0,0,0
157117,1,1,2,4,0,2,0,0,0,0
172874,1,1,1,1,0,0,1,0,0,0
196804,1,3,3,3,0,7,0,0,0,0
163774,4,5,3,3,0,0,2,0,0,0
181900,3,3,4,6,0,0,3,0,0,0
165984,2,6,6,1,2,0,0,0,0,0
105284,1,1,1,1,0,0,1,0,0,0
60048,3,7,3,8,7,0,0,0,0,0
212069,1,5,5,3,1,0,0,0,0,0
104077,2,0,0,3,0,0,0,2,1,2
131186,5,6,7,5,0,0,5,0,0,0
75036,3,3,2,3,0,0,1,0,0,0
127494,1,3,3,4,7,0,0,0,0,0
6983,3,1,1,1,0,0,1,0,0,0
15586,1,1,1,1,0,0,1,0,0,0
68120,1,0,0,1,0,0,0,1,1,1
175445,4,4,4,2,5,0,0,0,0,0
122883,2,1,1,1,0,0,2,0,0,0
1828,1,0,0,4,0,0,0,4,2,2
111975,1,0,0,7,0,0,0,2,2,2
88317,5,7,5,8,0,0,4,0,0,0
69415,4,0,0,5,0,0,0,1,1,1
37375,4,0,0,7,0,0,0,3,2,5
28896,4,0,0,7,0,0,0,5,3,4
10490,2,3,3,5,0,2,0,0,0,0
63954,1,1,2,1,0,0,1,0,0,0
154669,6,5,7,5,5,0,0,0,0,0
94851,1,1,1,1,0,1,0,0,0,0
17766,8,5,2,8,5,0,0,0,0,0
65751,1,6,7,8,0,7,0,0,0,0
156266,2,1,3,1,2,0,0,0,0,0
79948,2,0,0,3,0,0,0,1,1,1
147390,1,1,1,3,0,1,0,0,0,0
53331,2,2,4,4,0,4,0,0,0,0
194171,1,2,3,3,0,0,1,0,0,0
156159,5,0,0,8,0,0,0,2,3,4
16825,1,3,3,7,0,2,0,0,0,0
42608,1,4,4,8,0,0,1,0,0,0
30328,1,1,1,1,1,0,0,0,0,0
146467,7,0,0,2,0,0,0,4,4,7
115010,2,0,0,1,0,0,0,1,1,1
50726,4,3,4,5,0,0,4,0,0,0
153468,5,3,4,6,0,0,4,0,0,0
78691,4,3,4,5,4,0,0,0,0,0
760,3,4,4,6,0,3,0,0,0,0
145397,4,7,7,7,0,0,2,0,0,0
210842,2,2,2,4,0,1,0,0,0,0
198436,2,1,1,1,3,0,0,0,0,0
61901,2,1,1,2,0,1,0,0,0,0
82873,1,2,3,3,1,0,0,0,0,0
205224,3,8,4,6,0,0,4,0,0,0
132922,1,4,2,2,2,0,0,0,0,0
197093,5,3,2,3,0,0,2,0,0,0
206759,3,0,0,7,0,0,0,2,5,4
76147,2,8,6,7,0,0,4,0,0,0
104852,1,6,5,8,0,3,0,0,0,0
119665,5,7,8,5,0,6,0,0,0,0
17290,1,1,5,3,0,0,1,0,0,0
54757,4,0,0,7,0,0,0,3,2,2
76941,2,0,0,4,0,0,0,8,4,4
40792,3,0,0,2,0,0,0,1,1,1
188726,6,8,5,8,0,0,4,0,0,0
210342,4,4,2,4,6,0,0,0,0,0
219332,5,4,5,8,0,6,0,0,0,0
114343,1,2,2,3,3,0,0,0,0,0
149924,7,8,6,8,7,0,0,0,0,0
60910,2,8,5,7,5,0,0,0,0,0
146562,7,0,0,5,0,0,0,2,3,3
197926,2,2,2,4,0,0,0,2,0,0
76490,4,5,6,7,3,0,0,0,0,0
156186,2,4,2,4,2,0,0,0,0,0
21023,4,2,4,2,7,0,0,0,0,0
163255,3,8,3,7,0,0,2,0,0,0
146894,3,5,2,4,5,0,0,0,0,0
94049,5,7,0,7,0,7,5,0,0,0
82443,4,5,6,8,5,0,0,0,0,0
147801,2,0,0,4,0,0,0,2,1,1
91091,7,5,5,6,0,0,3,0,0,0
111514,2,5,5,7,2,0,0,0,0,0
171898,2,0,0,8,0,0,0,2,2,1
143018,4,6,6,8,0,0,2,0,0,0
30135,2,2,1,2,0,0,2,0,0,0
209724,5,0,0,8,0,0,0,4,4,5
163440,4,7,5,8,0,0,5,0,0,0
164086,4,5,7,7,0,0,3,0,0,0
30593,6,6,6,6,0,0,7,0,0,0
80652,4,7,6,7,0,5,0,0,0,0
181760,4,3,3,3,5,0,0,0,0,0
143235,3,4,3,7,3,0,0,0,0,0
110500,3,6,5,6,6,0,0,0,0,0
208595,1,1,1,1,0,0,1,0,0,0
102299,4,7,7,6,0,0,4,0,0,0
222560,5,6,5,7,7,0,0,0,0,0
1449,3,6,5,6,0,0,4,0,0,0
112033,4,8,7,8,0,0,7,0,0,0
56750,5,8,4,6,0,0,1,0,0,0
56126,2,0,0,8,0,0,0,1,2,1
58475,2,0,0,1,0,0,0,1,1,1
158427,3,5,3,4,0,0,4,0,0,0
138742,3,0,0,6,0,0,0,5,5,2
155334,2,3,2,3,3,0,0,0,0,0
146301,1,6,5,2,0,6,0,0,0,0
124110,4,6,7,8,0,0,7,0,0,0
205527,1,0,0,5,0,0,0,1,3,4
78153,4,5,5,5,0,0,6,0,0,0
98130,6,6,7,7,0,0,5,0,0,0
80302,3,3,4,3,0,0,2,0,0,0
60154,2,3,3,1,0,0,1,0,0,0
17983,3,6,5,4,0,0,4,0,0,0
14348,2,1,1,2,0,1,0,0,0,0
91953,2,6,6,6,7,0,0,0,0,0
156931,2,8,7,5,0,0,4,0,0,0
99498,4,3,3,2,6,0,0,0,0,0
47954,6,5,5,8,5,0,0,0,0,0
189839,7,6,5,5,0,0,1,0,0,0
3667,1,0,0,7,0,0,0,1,4,3
170874,5,7,6,8,0,0,1,0,0,0
30479,5,6,4,4,0,0,3,0,0,0
165518,1,0,0,1,0,0,0,1,1,1
137260,3,1,1,1,2,0,0,0,0,0
124636,1,1,1,1,0,0,1,0,0,0
19302,6,8,5,8,5,0,0,0,0,0
42742,2,1,2,2,1,0,0,0,0,0
82657,1,0,0,2,0,0,0,1,1,1
150278,3,8,7,4,0,0,5,0,0,0
212728,1,2,2,1,0,3,0,0,0,0
51355,2,5,7,8,0,0,3,0,0,0
110751,1,3,3,1,3,0,0,0,0,0
14028,7,6,7,8,0,0,7,0,0,0
121655,1,2,1,1,0,0,2,0,0,0
191380,3,3,3,5,4,0,0,0,0,0
95186,4,7,5,2,0,0,4,0,0,0
193008,3,5,4,8,6,0,0,0,0,0
51265,2,0,0,5,0,0,0,1,2,2
178496,4,4,4,4,0,0,2,0,0,0
199176,6,2,2,8,6,0,0,0,0,0
129889,6,7,4,5,4,0,0,0,0,0
58962,1,0,0,6,0,0,0,1,2,1
144375,2,3,2,1,0,0,5,0,0,0
167092,1,6,6,7,0,6,0,0,0,0
2430,4,7,7,6,7,0,0,0,0,0
55436,6,7,5,5,0,0,1,0,0,0
173604,1,0,0,8,0,0,0,1,1,1
64289,2,0,0,5,0,0,0,1,3,1
94979,4,0,0,8,0,0,0,4,5,5
214677,3,0,0,6,0,0,0,2,2,4
153536,5,6,8,6,0,0,4,0,0,0
65784,2,6,7,7,0,0,3,0,0,0
33705,5,5,5,5,0,0,3,0,0,0
30316,2,1,2,2,0,2,0,0,0,0
67563,2,2,2,4,5,0,0,0,0,0
151679,5,0,0,7,0,0,0,4,5,5
67320,1,0,0,2,0,0,0,1,1,1
98853,5,3,5,4,0,0,1,0,0,0
204635,3,5,5,4,0,0,2,0,0,0
21158,7,4,8,8,7,0,0,0,0,0
176940,6,5,7,8,5,0,0,0,0,0
145724,4,4,5,6,0,0,5,0,0,0
90326,1,5,6,4,0,0,3,0,0,0
78851,2,3,3,7,0,3,0,0,0,0
208284,1,1,1,1,0,1,0,0,0,0
27332,2,3,4,7,0,6,0,0,0,0
7298,5,6,6,5,0,8,0,0,0,0
119435,6,1,5,6,0,0,2,0,0,0
164225,1,1,1,1,1,0,0,0,0,0
25003,1,1,1,1,0,0,2,0,0,0
181391,1,3,6,4,0,0,1,0,0,0
112876,3,6,6,7,0,2,0,0,0,0
82695,2,3,3,3,0,4,0,0,0,0
190272,6,5,4,4,0,0,2,0,0,0
31543,2,5,6,5,3,0,0,0,0,0
1378,5,7,7,7,6,0,0,0,0,0
192189,3,4,3,4,0,0,1,0,0,0
119037,3,7,8,5,0,0,3,0,0,0
189156,1,1,1,1,1,0,0,0,0,0
10621,1,1,2,1,0,3,0,0,0,0
19645,4,6,4,3,0,0,1,0,0,0
71672,3,0,0,7,0,0,0,2,1,3
53845,2,6,5,6,0,3,0,0,0,0
117889,6,6,5,2,0,8,0,0,0,0
193001,4,5,8,2,0,0,4,0,0,0
19900,1,0,0,1,0,0,0,1,1,1
114268,1,3,3,5,0,0,1,0,0,0
172660,1,0,0,8,0,0,0,6,5,8
147173,2,3,3,2,0,1,0,0,0,0
118168,3,3,3,4,0,2,0,0,0,0
54905,4,8,5,6,2,0,0,0,0,0
215049,1,6,2,3,0,3,0,0,0,0
76672,3,3,6,4,5,0,0,0,0,0
26008,2,5,4,3,0,0,3,0,0,0
1850,2,4,4,4,3,0,0,0,0,0
96547,4,2,2,1,0,2,0,0,0,0
101217,1,1,1,1,0,0,1,0,0,0
207420,2,4,3,4,0,0,1,0,0,0
101494,3,4,3,3,4,0,0,0,0,0
2047,4,4,6,7,0,0,3,0,0,0
189925,2,4,3,2,0,3,0,0,0,0
15003,5,8,7,8,0,0,4,0,0,0
15071,1,0,0,1,0,0,0,1,1,1
186433,6,6,4,8,0,0,6,0,0,0
80077,5,7,8,5,7,0,0,0,0,0
116884,1,1,3,3,2,0,0,0,0,0
220124,5,0,0,3,0,0,0,7,6,7
160791,3,1,3,1,0,0,0,2,0,0
24242,3,1,3,3,0,5,0,0,0,0
12557,2,2,4,1,0,0,1,0,0,0
103899,3,6,4,5,0,6,0,0,0,0
80392,2,0,0,2,0,0,0,4,1,3
181093,4,6,4,7,0,0,3,0,0,0
128913,1,3,5,3,3,0,0,0,0,0
77038,3,4,6,7,0,0,1,0,0,0
19629,1,2,2,5,0,0,1,0,0,0
175483,3,0,0,4,0,0,0,1,1,1
198225,5,8,8,8,7,0,0,0,0,0
110155,6,7,6,7,0,0,5,0,0,0
83295,4,3,1,1,0,0,0,2,0,0
151682,5,3,6,4,6,0,0,0,0,0
49972,2,1,2,2,0,0,1,0,0,0
64258,2,6,4,5,0,0,1,0,0,0
165213,2,3,2,3,0,0,1,0,0,0
28768,1,0,0,8,0,0,0,5,5,4
107920,8,6,6,7,0,0,5,0,0,0
22230,4,6,6,4,0,0,4,0,0,0
133135,6,6,6,5,0,0,5,0,0,0
42713,1,3,6,2,0,5,0,0,0,0
160938,4,6,7,7,0,0,5,0,0,0
136325,1,4,6,2,0,0,4,0,0,0
29964,5,5,6,3,6,0,0,0,0,0
81287,1,5,7,7,0,4,0,0,0,0
204835,3,7,8,7,8,0,0,0,0,0
146457,3,7,8,4,5,0,0,0,0,0
156920,1,2,2,3,0,0,0,2,0,0
103915,4,0,0,8,0,0,0,7,5,4
220411,4,5,7,8,0,0,4,0,0,0
34407,3,5,5,6,0,0,7,0,0,0
112363,1,0,0,1,0,0,0,1,1,1
39202,2,1,3,2,0,3,0,0,0,0
96599,7,6,6,8,0,0,7,0,0,0
148037,3,0,0,8,0,0,0,6,5,8
151579,2,7,3,5,0,0,5,0,0,0
52943,2,1,1,1,0,1,0,0,0,0
96974,2,1,2,3,1,0,0,0,0,0
209479,2,2,2,2,0,2,0,0,0,0
22051,3,2,2,1,2,0,0,0,0,0
126907,4,8,8,7,0,5,0,0,0,0
171531,7,6,6,6,0,0,3,0,0,0
157180,2,0,0,4,0,0,0,2,2,2
173821,5,5,7,4,0,6,0,0,0,0
66289,3,1,5,5,0,5,0,0,0,0
34077,1,3,4,2,0,0,4,0,0,0
140443,5,6,6,7,0,0,4,0,0,0
127727,5,5,4,3,3,0,0,0,0,0
190716,2,1,1,2,0,0,3,0,0,0
12471,3,3,3,3,0,3,0,0,0,0
52883,3,7,3,7,4,0,0,0,0,0
129056,3,4,5,3,0,3,0,0,0,0
12937,2,0,0,2,0,0,0,1,1,1
152615,2,0,0,1,0,0,0,1,2,3
102507,5,0,0,8,0,0,0,6,7,8
25908,1,5,4,2,0,3,0,0,0,0
208391,2,7,7,8,6,0,0,0,0,0
150703,1,1,1,1,0,0,1,0,0,0
70142,4,8,7,7,0,0,4,0,0,0
139888,5,4,7,5,0,0,1,0,0,0
101654,4,3,7,4,0,0,2,0,0,0
30587,4,6,4,6,0,0,2,0,0,0
96588,2,8,6,7,8,0,0,0,0,0
55102,3,6,7,8,7,0,0,0,0,0
24917,5,7,6,6,0,0,3,0,0,0
158833,4,0,0,8,0,0,0,4,5,4
133973,1,1,2,2,0,0,1,0,0,0
217980,3,0,0,1,0,0,0,1,1,1
105976,3,3,3,4,0,0,3,0,0,0
132916,1,5,4,2,0,0,2,0,0,0
95549,3,2,3,4,0,3,0,0,0,0
116125,2,1,1,3,0,0,1,0,0,0
4981,2,0,0,3,0,0,0,1,2,2
212991,1,1,1,1,2,0,0,0,0,0
57150,1,1,1,1,0,0,1,0,0,0
179225,3,4,2,2,6,0,0,0,0,0
192653,4,0,0,4,0,0,0,1,4,5
162795,6,7,8,8,0,8,0,0,0,0
103997,5,6,5,5,4,0,0,0,0,0
104040,3,2,4,2,0,0,3,0,0,0
190334,2,3,4,2,0,0,3,0,0,0
83555,4,4,6,7,6,0,0,0,0,0
12034,2,2,2,3,0,0,1,0,0,0
36185,1,1,3,1,0,0,2,0,0,0
120038,1,4,4,4,0,3,0,0,0,0
174849,4,8,6,5,0,0,4,0,0,0
15214,1,1,1,3,0,1,0,0,0,0
109232,1,3,1,5,3,0,0,0,0,0
